demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,blankQResp.rt,PM_corr,lateQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
18", female,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,fuintets,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7654799821320921,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,tiger,w,g,upper,,,,,,,3,w,LoDemNoTar,None,q,0,0.6462438355665654,None,q,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,riosk,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6116180897224694,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,pepperoni,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.5532084149308503,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,arrival,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.49698378914035857,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,satisfies,w,g,lower,,,,,,,2,w,HiDemNoTar,None,h,0,0.6372692426666617,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,acoustic,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6745875647757202,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,located,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.510772442445159,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,remover,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.44943745038472116,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,opert,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6307604445610195,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,etber,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5807983023114502,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,personify,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.9329279139637947,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,veranpah,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5898801612202078,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,shivering,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6053211754187942,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,funtair,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6839994986075908,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,reprint,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6633435003459454,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,mining,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.5560443438589573,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,halter,w,g,lower,,,,,,,2,w,HiDemNoTar,None,h,0,0.5806986507959664,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,kiner,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.764686080859974,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,ubefully,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.7254184298217297,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,owner,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.583390565123409,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,etuip,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6704121346119791,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,godomy,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.7782426555640996,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,knowledge,w,g,lower,,,,,,,2,w,HiDemNoTar,None,q,0,0.5223104953765869,None,q,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,hivinity,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.7963831985834986,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,module,w,g,lower,,,,,,,2,w,HiDemNoTar,None,h,0,0.8197181993164122,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,germeated,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,1.1378140149172395,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,balign,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6191568402573466,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,susher,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.7857784265652299,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,shimble,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.7691962209064513,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,fards,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6004111049696803,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,,,sequence,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.61569022689946,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,listless,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.9744554357603192,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,unsmilung,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,1.0143507916945964,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,arrested,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6044461624696851,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,brials,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.65877840295434,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,schides,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.5193398215342313,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,5,0,5,0,,,,,,cheathe,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,1.1453597182407975,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,6,0,6,0,,,,,,managed,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6666965577751398,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,7,0,7,0,,,,,,edasion,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.7113652529660612,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,8,0,8,0,,,,,,mounting,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6728666732087731,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,9,0,9,0,,,,,,sazer,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.47798246913589537,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,10,0,10,0,,,,,,undertake,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.5460156302433461,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,11,0,11,0,,,,,,nelvet,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.5393720876891166,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,12,0,12,0,,,,,,teliever,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.5246326066553593,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,13,0,13,0,,,,,,ottans,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.47760968655347824,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,14,0,14,0,,,,,,valif,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.5294930168893188,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,15,0,15,0,,,,,,gelented,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.5314890260342509,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,16,0,16,0,,,,,,butterfly,target,q,upper,,,,,,,4,target,LoDemTar,None,g,0,0.477486529154703,q,q,0.34562079841271043,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,17,0,17,0,,,,,,rejoiced,w,g,upper,,,,,,,4,aftertar1,LoDemTar,None,g,1,0.849509027088061,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,18,0,18,0,,,,,,retain,w,g,upper,,,,,,,4,aftertar2,LoDemTar,None,g,1,0.6866314897779375,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,19,0,19,0,,,,,,nores,nw,h,upper,,,,,,,4,aftertar3,LoDemTar,None,h,1,0.5462473779916763,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,20,0,20,0,,,,,,cripet,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.9876921984832734,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,21,0,21,0,,,,,,outset,w,g,upper,,,,,,,4,nw,LoDemTar,None,h,0,0.5950299247633666,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,22,0,22,0,,,,,,batire,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.6253812508657575,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,23,0,23,0,,,,,,boutique,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.6474327009636909,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,24,0,24,0,,,,,,urgent,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.5407245005480945,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,25,0,25,0,,,,,,populace,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6540242659393698,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,26,0,26,0,,,,,,twenties,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.4747267458587885,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,27,0,27,0,,,,,,shillac,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.6306912514846772,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,28,0,28,0,,,,,,publish,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.6847854543011636,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,,,wrestle,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6720949534792453,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,inducing,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5950133714359254,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,shurk,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5623296708799899,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,condensed,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5151475067250431,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,elpousal,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6618381342850626,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,dricked,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6585450002457947,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,slooch,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5191583964042366,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,dialect,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5453448863700032,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,phraining,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5695966146886349,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,otoist,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5935172748286277,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,iflaid,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5928812932688743,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,facienda,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7194088825490326,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,metebing,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.66631980240345,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,12,0,12,0,,,,,,practice,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5509876103606075,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,13,0,13,0,,,,,,nature,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.48829424590803683,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,14,0,14,0,,,,,,dontrite,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5876192974392325,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,15,0,15,0,,,,,,doads,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6030894455034286,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,16,0,16,0,,,,,,triplet,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5537546770647168,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,17,0,17,0,,,,,,arrive,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6414307681843638,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,18,0,18,0,,,,,,calcify,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5186713952571154,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,19,0,19,0,,,,,,swatches,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5610030812676996,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,20,0,20,0,,,,,,humanize,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6254269382916391,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,21,0,21,0,,,,,,vinegar,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.551415681373328,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,22,0,22,0,,,,,,imotope,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7199872583150864,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,23,0,23,0,,,,,,chrik,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5782156405039132,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,24,0,24,0,,,,,,demise,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6182440859265625,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,25,0,25,0,,,,,,demon,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.4963117209263146,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,4,0,4,0,26,0,26,0,,,,,,expected,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7076884109992534,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
