demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,PM_corr,lateQResp.rt,blankQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,5,0,5,0,22,0,22,0,,,,,,brudent,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6360899521969259,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,5,0,5,0,23,0,23,0,,,,,,outrank,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.5364964043255895,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,5,0,5,0,24,0,24,0,,,,,,ready,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.48172318120487034,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,5,0,5,0,25,0,25,0,,,,,,flougy,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6697794373612851,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,5,0,5,0,26,0,26,0,,,,,,airbis,nw,h,upper,,,,,,,2,nw,HiDemNoTar,None,h,1,0.56988196936436,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,5,0,5,0,27,0,27,0,,,,,,issue,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.5698826315347105,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,5,0,5,0,28,0,28,0,,,,,,fictional,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.5618575415574014,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,5,0,5,0,29,0,29,0,,,,,,entitle,w,g,upper,,,,,,,2,w,HiDemNoTar,None,g,1,0.6106741887051612,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,previous,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.6482974246609956,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,absent,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.5016538088675588,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,alchemist,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.47247876785695553,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,arrigns,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.6285720586311072,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,adok,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.4984100041911006,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,lignpost,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.9338856679387391,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,slutches,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.6078253479208797,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,podes,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.5025238557718694,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,finish,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.505289267282933,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
